date,avg_temp,max_temp,min_temp,precip,location
2022-01-05,1.7,7.5,1502,0.3,창녕(밀양)
2022-01-05,-7.9,-1.2,1201,-5.9,평창
2022-01-05,-5.1,1.9,1503,-4.9,포천(동두천)
2022-01-05,0.3,3.8,1431,1.3,해남
2022-01-06,-1.6,6.0,1450,-0.8,논산(부여)
2022-01-06,1.9,4.4,1259,1.9,무안(목포)
2022-01-06,0.8,6.7,1352,0.1,상주
2022-01-06,4.7,6.1,1452,4.1,신안
2022-01-06,7.3,10.1,1332,6.6,제주
2022-01-06,3.2,9.8,1339,1.7,창녕(밀양)
2022-01-06,-6.8,2.1,1407,-5.0,평창
2022-01-06,-3.4,3.9,1428,-4.0,포천(동두천)
2022-01-06,0.9,5.6,1354,2.1,해남
2022-01-07,-3.1,5.8,1459,-1.5,논산(부여)
2022-01-07,0.8,4.2,1409,1.5,무안(목포)
2022-01-07,-0.9,7.3,1518,-0.7,상주
2022-01-07,4.1,6.2,1236,4.4,신안
2022-01-07,5.6,10.4,1449,4.4,제주
2022-01-07,-0.3,10.0,1512,-1.1,창녕(밀양)
2022-01-07,-7.0,3.1,1410,-6.2,평창
2022-01-07,-3.8,4.9,1455,-4.2,포천(동두천)
2022-01-07,-2.8,5.8,1359,0.3,해남
2022-01-08,-0.9,7.2,1432,-1.1,논산(부여)
2022-01-08,2.1,6.4,1446,1.9,무안(목포)
2022-01-08,2.2,6.8,1503,0.4,상주
2022-01-08,6.0,8.8,1241,5.6,신안
2022-01-08,6.6,8.3,1250,5.2,제주
2022-01-08,0.1,10.7,1531,-1.3,창녕(밀양)
2022-01-08,-4.0,0.6,1306,-4.4,평창
2022-01-08,-2.0,3.0,2114,-3.6,포천(동두천)
2022-01-08,-1.6,6.4,1509,0.3,해남
2022-01-09,0.7,7.0,1544,1.0,논산(부여)
2022-01-09,3.2,7.4,1320,2.7,무안(목포)
2022-01-09,2.6,7.0,1432,1.9,상주
2022-01-09,6.3,9.0,1131,6.2,신안
2022-01-09,7.7,9.6,1545,5.9,제주
2022-01-09,1.7,10.2,1434,0.3,창녕(밀양)
2022-01-09,-3.0,1.7,1354,-2.2,평창
2022-01-09,0.1,6.1,1431,-0.5,포천(동두천)
2022-01-09,0.1,7.9,1334,0.9,해남
2022-01-10,0.1,6.6,1512,0.1,논산(부여)
2022-01-10,2.5,6.7,1427,2.8,무안(목포)
2022-01-10,0.9,8.5,1501,1.4,상주
2022-01-10,5.5,8.3,1256,5.7,신안
2022-01-10,7.6,10.3,1237,7.2,제주
2022-01-10,2.6,10.9,1516,1.6,창녕(밀양)
2022-01-10,-4.4,3.5,1415,-3.5,평창
2022-01-10,-1.1,4.7,1500,-2.3,포천(동두천)
2022-01-10,0.0,7.2,1451,1.6,해남
2022-01-11,-2.8,1.0,207,0.0,논산(부여)
2022-01-11,-0.9,3.5,1,0.9,무안(목포)
2022-01-11,-3.8,1.7,1,-0.3,상주
2022-01-11,0.7,4.5,125,3.1,신안
2022-01-11,3.6,7.7,132,4.5,제주
2022-01-11,0.7,4.7,327,1.1,창녕(밀양)
2022-01-11,-9.3,-4.4,18,-6.3,평창
2022-01-11,-8.0,-1.8,6,-3.2,포천(동두천)
2022-01-11,-1.5,2.2,26,1.3,해남
2022-01-12,-4.8,1.5,1445,-1.7,논산(부여)
2022-01-12,-1.5,0.9,1520,1.5,무안(목포)
2022-01-12,-5.5,-0.8,1410,-3.0,상주
2022-01-12,2.1,4.2,1202,3.3,신안
2022-01-12,3.8,5.5,1405,3.9,제주
2022-01-12,-1.6,3.6,1500,-2.6,창녕(밀양)
2022-01-12,-11.8,-5.6,1354,-9.1,평창
2022-01-12,-9.4,-2.7,1451,-6.2,포천(동두천)
2022-01-12,-2.7,0.8,1346,0.1,해남
2022-01-13,-4.4,0.6,1351,-2.3,논산(부여)
2022-01-13,-1.4,0.9,1420,0.5,무안(목포)
2022-01-13,-4.7,-0.7,1340,-2.7,상주
2022-01-13,1.8,3.6,710,3.0,신안
2022-01-13,4.0,6.2,812,3.9,제주
2022-01-13,-2.2,2.6,1424,-1.9,창녕(밀양)
2022-01-13,-11.8,-8.2,1423,-9.9,평창
2022-01-13,-7.7,-2.3,1437,-5.6,포천(동두천)
2022-01-13,-2.5,0.5,1405,-0.8,해남
2022-01-14,-4.7,3.1,1552,-2.1,논산(부여)
2022-01-14,-0.8,1.8,1451,1.5,무안(목포)
2022-01-14,-3.6,2.1,1358,-3.7,상주
2022-01-14,2.4,5.5,1149,3.6,신안
2022-01-14,4.3,7.6,1400,4.6,제주
2022-01-14,-2.5,5.6,1432,-2.9,창녕(밀양)
2022-01-14,-9.5,-0.8,1458,-8.5,평창
2022-01-14,-7.0,0.6,1544,-6.0,포천(동두천)
2022-01-14,-1.6,3.2,1429,1.9,해남
2022-01-15,-0.5,5.9,1612,-0.1,논산(부여)
2022-01-15,3.3,7.7,1353,2.7,무안(목포)
2022-01-15,0.5,7.4,1452,0.1,상주
2022-01-15,5.7,10.8,1347,4.9,신안
2022-01-15,7.4,11.5,1438,6.6,제주
2022-01-15,0.2,10.1,1533,0.1,창녕(밀양)
2022-01-15,-5.1,1.5,1452,-3.6,평창
2022-01-15,-2.7,1.2,1524,-3.5,포천(동두천)
2022-01-15,0.6,8.3,1434,1.9,해남
2022-01-16,-0.8,3.1,1353,0.5,논산(부여)
2022-01-16,2.5,5.1,443,2.9,무안(목포)
2022-01-16,1.1,4.1,259,1.0,상주
2022-01-16,4.0,7.6,226,4.6,신안
2022-01-16,7.0,9.5,334,6.9,제주
2022-01-16,1.0,10.1,1345,-0.4,창녕(밀양)
2022-01-16,-5.0,-1.9,1300,-4.1,평창
2022-01-16,-2.9,1.5,1436,-1.5,포천(동두천)
2022-01-16,0.7,4.9,1132,1.7,해남
2022-01-17,-3.2,2.2,1429,-1.7,논산(부여)
2022-01-17,1.4,4.3,1612,1.8,무안(목포)
2022-01-17,-2.6,2.7,1452,-1.4,상주
2022-01-17,3.7,6.2,1246,3.8,신안
2022-01-17,5.5,7.2,1437,5.3,제주
2022-01-17,-0.2,5.4,1517,-1.1,창녕(밀양)
2022-01-17,-10.0,-6.3,1324,-8.2,평창
2022-01-17,-7.5,-0.9,1344,-6.6,포천(동두천)
2022-01-17,0.1,3.7,1310,0.3,해남
2022-01-18,-5.0,2.7,1520,-2.0,논산(부여)
2022-01-18,-1.3,1.5,1502,1.4,무안(목포)
2022-01-18,-4.1,1.1,1435,-2.8,상주
2022-01-18,1.4,3.6,1117,3.4,신안
2022-01-18,3.8,7.0,1419,5.2,제주
2022-01-18,-1.9,4.6,1517,-2.3,창녕(밀양)
2022-01-18,-10.3,-2.9,1504,-8.3,평창
2022-01-18,-7.2,0.2,1449,-5.4,포천(동두천)
2022-01-18,-2.1,3.2,1449,1.3,해남
2022-01-19,-4.0,3.6,1349,-2.8,논산(부여)
2022-01-19,0.2,5.6,1448,1.6,무안(목포)
2022-01-19,-2.0,5.1,1403,-0.8,상주
2022-01-19,3.0,7.7,1404,3.7,신안
2022-01-19,5.3,10.4,1500,4.4,제주
2022-01-19,-0.7,6.5,1507,-1.7,창녕(밀양)
2022-01-19,-9.7,-3.8,1130,-6.3,평창
2022-01-19,-7.2,-2.8,1453,-4.5,포천(동두천)
2022-01-19,-2.2,6.8,1325,0.1,해남
2022-01-20,-4.5,3.0,1526,-1.9,논산(부여)
2022-01-20,-1.8,0.9,1438,1.4,무안(목포)
2022-01-20,-3.2,3.5,1619,-0.8,상주
2022-01-20,1.0,3.4,1215,3.2,신안
2022-01-20,2.9,5.9,1,4.6,제주
2022-01-20,-0.8,5.9,1516,-0.7,창녕(밀양)
2022-01-20,-9.8,-4.3,1429,-3.7,평창
2022-01-20,-7.8,0.8,1447,-4.0,포천(동두천)
2022-01-20,-2.9,2.2,1443,0.8,해남
2022-01-21,-3.0,5.9,1554,-1.6,논산(부여)
2022-01-21,0.9,6.2,1405,1.7,무안(목포)
